,seller_city,customer_city,frequency,freight_value,delay,phy_dist,efficiency
1623,guarulhos,bauru,2,19.21,9.128680555555555,294.10137494291075,0.031024736669313647
1624,guarulhos,bertioga,3,32.830000000000005,11.42306712962963,60.652550668332246,0.18996334041559124
1625,guarulhos,birigui,1,13.92,13.253113425925926,459.5835139352491,0.028837225496720416
1626,guarulhos,boituva,3,17.853333333333335,10.613680555555556,118.70177363751823,0.0889378837574975
1627,guarulhos,bonfim paulista,1,12.91,2.5745601851851854,276.61750444687084,0.009307293080867462
1628,guarulhos,botucatu,2,20.07,25.208148148148148,208.46616388261864,0.12091404898004446
1629,guarulhos,braganca paulista,5,12.453999999999999,5.819719907407408,57.85098785750754,0.10109595253706002
1630,guarulhos,brodowski,1,12.79,8.713634259259258,296.6702533922096,0.029371445770599372
1631,guarulhos,buritama,2,27.09,6.692754629629629,462.41467842516715,0.014474489715102574
1632,guarulhos,cacapava,1,14.02,11.142685185185185,90.17050963701328,0.12357349681221413
1633,guarulhos,cafelandia,1,17.36,10.241550925925926,366.8729136218627,0.027915800119498412
1634,guarulhos,cajamar,4,17.1725,6.828061342592593,34.28000317739173,0.19836112340336604
1635,guarulhos,cajati,1,22.62,17.394224537037037,214.19069062951198,0.08120905948766943
1636,guarulhos,campinas,64,14.68727272727273,7.427925334069866,83.74975568485186,0.0887603505615709
1637,guarulhos,cananeia,1,16.41,6.043043981481482,223.98419391468906,0.026979778688237047
1638,guarulhos,candido mota,1,11.8,7.7651157407407405,402.0215123982475,0.019315174689081116
1639,guarulhos,caraguatatuba,1,13.08,4.382581018518518,116.0372196712577,0.03776875239629754
1640,guarulhos,carapicuiba,10,14.142500000000002,2.9589742476851857,33.69747552130632,0.08726815158697648
1641,guarulhos,cerqueira cesar,1,22.61,15.483935185185185,274.6268365321428,0.05638172649369945
1642,guarulhos,charqueada,1,17.55,45.24077488425929,166.6536312788448,0.2714658812838133
1643,guarulhos,chavantes,1,12.7,7.061770833333333,328.03246211024464,0.02152765853691646
1644,guarulhos,cosmopolis,1,8.88,6.168159722222223,110.17760465776338,0.05598378855105741
1645,guarulhos,cotia,10,15.578888888888887,5.489551183127571,40.73621799217718,0.1349605130540925
1646,guarulhos,cravinhos,1,12.79,9.133854166666667,265.3452598678379,0.034422526225703146
1647,guarulhos,cubatao,4,12.013333333333334,3.236439043209877,48.60140716064139,0.06710345754381869
1648,guarulhos,diadema,5,14.825999999999999,5.527583333333334,27.178833908535136,0.2082864059551141
1649,guarulhos,embu das artes,2,21.61,8.971579861111111,37.344645159622345,0.2472014207346105
1650,guarulhos,engenheiro coelho,1,14.72,6.126469907407407,130.58392444946728,0.046915957942267224
1651,guarulhos,estiva gerbi,2,25.63,8.353159722222221,136.61229214052946,0.061145008193183276
1652,guarulhos,ferraz de vasconcelos,2,8.61,4.769282407407408,19.49694127405338,0.2527667346939132
1653,guarulhos,franca,1,13.82,11.132175925925926,331.47950661301326,0.033583300638015665
1654,guarulhos,francisco morato,5,10.975,5.572925347222222,27.865921083774598,0.19127058497080018
1655,guarulhos,franco da rocha,4,12.645,4.189253472222222,25.871482526981683,0.1627598173041011
1656,guarulhos,guapiara,1,11.85,6.182291666666667,220.98456421801134,0.02797612443449921
1657,guarulhos,guaratingueta,2,19.445,12.459675925925925,157.85551642941215,0.07884614141730789
1658,guarulhos,guaruja,8,10.351428571428572,4.438473875661375,66.94050950639571,0.06635657601447517
1659,guarulhos,guarulhos,31,16.0444,6.7528199074074085,6.71450699159424,1.4682985682172611
1660,guarulhos,holambra,1,7.51,3.105775462962963,104.40030202113039,0.029748721055752894
1661,guarulhos,hortolandia,1,8.62,1.7059837962962963,94.87553327206044,0.017981282818240407
1662,guarulhos,ibira,1,22.61,10.168356481481482,385.87317423529475,0.026351550614091404
1663,guarulhos,iepe,1,16.19,8.932407407407407,474.9910009769032,0.01880542450075123
1664,guarulhos,ilha solteira,1,13.47,22.486226851851853,599.9522746489009,0.03748002599875308
1665,guarulhos,ilhabela,3,34.44,5.071261574074074,125.1201563787552,0.04053113200020864
1666,guarulhos,indaiatuba,11,15.048000000000002,8.72446412037037,84.81246224100843,0.10372111685989902
1667,guarulhos,ipaussu,1,18.0,7.959467592592593,321.1141653147745,0.024787033561070926
1668,guarulhos,ipero,1,17.53,7.964328703703703,118.85902702762915,0.06700651101453464
1669,guarulhos,itai,1,14.03,5.610219907407408,259.307762498677,0.021635372012575333
1670,guarulhos,itanhaem,2,19.6,7.266278935185186,82.72484761628954,0.08731018378971285
1671,guarulhos,itapecerica da serra,3,11.959999999999999,5.0777237654321,44.39340154241868,0.12643877968638637
1672,guarulhos,itapetininga,2,18.08,7.183130787037037,158.26858345895968,0.04540462219342853
1673,guarulhos,itapeva,4,15.2175,6.319027777777778,247.8814183063085,0.025428403329090847
1674,guarulhos,itapevi,6,21.544,7.653618055555556,43.853997779659935,0.17755779614421166
1675,guarulhos,itapira,1,14.91,13.1953125,115.23563177480055,0.11450722573194169
1676,guarulhos,itaquaquecetuba,5,11.182,6.9473819444444445,16.269489261886292,0.4573557079334781
1677,guarulhos,itariri,2,18.845,16.711475694444445,110.89479427515101,0.1500929254657251
1678,guarulhos,itatiba,7,15.860000000000001,4.19734375,61.2275144445899,0.06847455270209314
1679,guarulhos,itu,8,12.778333333333334,3.6690586419753086,82.738593317535,0.04443307934359252
1680,guarulhos,itupeva,2,18.869999999999997,6.686001157407407,67.57507924649477,0.09995327905914428
1681,guarulhos,jaborandi,1,12.79,3.209560185185185,362.22838274230907,0.008860598280252603
1682,guarulhos,jacarei,4,8.655,3.155193865740741,56.59905892739233,0.05762026015183604
1683,guarulhos,jacupiranga,1,19.07,7.8214351851851855,204.07988599294836,0.03832536042016136
1684,guarulhos,jaguariuna,4,11.403333333333334,5.001257716049383,94.94655317532617,0.0520124555042526
1685,guarulhos,jales,1,13.77,11.807395833333333,543.1920663346364,0.02173705502182229
1686,guarulhos,jundiai,13,13.750000000000002,7.587530864197531,49.774984564156874,0.14989500802252123
1687,guarulhos,juquitiba,2,15.780000000000001,4.9695023148148145,76.24452072982325,0.06537385624104461
1688,guarulhos,lencois paulista,1,36.79,5.028981481481481,246.52356143092464,0.020399597719143736
1689,guarulhos,limeira,6,10.653333333333334,6.105121527777778,132.28835969591773,0.04578728254636883
1690,guarulhos,lorena,3,15.58,9.876840277777779,165.11315235735097,0.05966830853060919
1691,guarulhos,louveira,1,18.47,5.8219212962962965,62.18377725923537,0.09362443957087924
1692,guarulhos,macaubal,2,16.06,16.14034722222222,458.65516006469187,0.03519059334238314
1693,guarulhos,mairinque,1,12.05,12.133032407407407,66.27680320168653,0.1830660475654725
1694,guarulhos,mairipora,2,23.585,3.231921296296296,15.87144682465449,0.19095241714642386
1695,guarulhos,marilia,3,14.586666666666668,9.869421296296297,377.35649436538614,0.026307288339689414
1696,guarulhos,maua,8,12.29125,11.191155960648148,25.067830814175664,0.4512852052685392
1697,guarulhos,miracatu,1,17.53,12.463831018518519,130.86213376068,0.09524398433936826
1698,guarulhos,mirassol,1,21.97,7.131759259259259,422.01533617268706,0.01689928931004766
1699,guarulhos,mococa,1,19.07,7.79650462962963,229.5248785673055,0.03396801548614433
1700,guarulhos,mogi das cruzes,11,13.011000000000001,8.94173726851852,35.684716131257815,0.23486078229389765
1701,guarulhos,mogi mirim,2,14.100000000000001,6.8842534722222215,124.5148949691893,0.0553387664136598
1702,guarulhos,mogi-guacu,2,16.490000000000002,9.103582175925926,132.06839599772545,0.06880485937801314
1703,guarulhos,monte mor,1,14.0,5.690567129629629,97.82260597589561,0.058172311735713085
1704,guarulhos,novo horizonte,1,12.69,19.372395833333332,354.7628655014246,0.05460660547420102
1705,guarulhos,nuporanga,1,18.9,9.79429398148148,330.1540226726743,0.029665832638337625
1706,guarulhos,osasco,35,11.7475,5.271335978835979,28.60111133267888,0.18063901097864152
1707,guarulhos,ourinhos,5,20.2075,8.799360532407409,344.6836115674439,0.025527116926384725
1708,guarulhos,panorama,1,16.18,15.244791666666666,596.8207819509338,0.025543332483887904
1709,guarulhos,paraibuna,1,18.87,22.87648148148148,87.67412793693398,0.26092625064873254
1710,guarulhos,paulinia,3,16.036666666666665,5.528757716049383,101.08664467295237,0.054572647118915074
1711,guarulhos,pedra bela,1,12.81,3.587488425925926,70.5735427612989,0.05083333336488291
1712,guarulhos,penapolis,12,22.255,6.412459490740741,428.60632026122374,0.014958612835818522
1713,guarulhos,pereira barreto,1,11.99,18.569097222222222,565.1832870421676,0.032855000577603426
1714,guarulhos,piedade,1,12.75,7.949317129629629,96.18052534331395,0.08264996579354025
1715,guarulhos,pindamonhangaba,2,17.2,15.5821875,127.25097507524276,0.12244611525782167
1716,guarulhos,pinhalzinho,1,19.07,13.992824074074074,76.85920526721242,0.1820578813614576
1717,guarulhos,piquete,1,21.64,14.156030092592593,166.55330455842864,0.08499399114369724
1718,guarulhos,piracicaba,7,10.87,4.307586805555556,138.96078736957818,0.03099749303417734
1719,guarulhos,piraju,6,32.39,9.946770833333334,289.27984071340006,0.03438459731173579
1720,guarulhos,pirangi,1,17.53,6.685219907407407,344.1801234761322,0.019423608312671797
1721,guarulhos,pirapozinho,2,20.799999999999997,8.680804398148148,527.3668377591317,0.01646065656125499
1722,guarulhos,pirassununga,1,20.0,13.101793981481482,190.65965977205732,0.06871822805697492
1723,guarulhos,poa,2,8.82,15.344878472222222,16.212091089883707,1.0678999336851673
1724,guarulhos,pontal,3,12.79,5.856631944444445,311.81863020032864,0.018782174563084435
1725,guarulhos,potirendaba,2,16.405,9.047980324074075,398.4459823964671,0.02269930817076999
1726,guarulhos,praia grande,2,13.920000000000002,5.29962962962963,61.85163747127598,0.08575600269101213
1727,guarulhos,presidente prudente,3,14.943333333333333,8.97846836419753,524.9837930926166,0.01705277903710094
1728,guarulhos,presidente venceslau,29,13.66,7.397106481481481,573.1208062255529,0.012897153894806064
1729,guarulhos,rechan,1,19.89,38.945590277777775,184.20942382995045,0.2114201839843421
1730,guarulhos,registro,1,18.47,8.798125,177.13804079299248,0.0496681851092713
1731,guarulhos,ribeirao bonito,1,13.86,9.350706018518519,237.2546964453038,0.03941210082926308
1732,guarulhos,ribeirao pires,2,9.055,2.684693287037037,31.028072165782262,0.0876604219611741
1733,guarulhos,ribeirao preto,12,24.355,8.573105709876543,285.1512452786843,0.030081867821715666
1734,guarulhos,rincao,1,18.63,10.502858796296296,263.85009149776937,0.03980615938647529
1735,guarulhos,rio claro,5,13.175,3.1080844907407412,156.31723980883274,0.01982821186154836
1736,guarulhos,salto,8,15.234,5.1268310185185175,82.65640207243754,0.0622067131468218
1737,guarulhos,salto grande,1,34.34,5.275162037037037,355.0937652724669,0.014855687575898028
1738,guarulhos,santa barbara d'oeste,5,13.330000000000002,4.184641203703704,120.08554155704864,0.034812311645052454
1739,guarulhos,santa cruz das palmeiras,1,30.57,5.4884375,193.7416178072454,0.028328644935031337
1740,guarulhos,santa fe do sul,1,22.61,22.630277777777778,579.1350412015587,0.03907599466063334
1741,guarulhos,santa isabel,2,16.875,6.986215277777777,33.99614735197755,0.2055002058158626
1742,guarulhos,santana de parnaiba,2,7.82,12.945376157407408,37.870490043850175,0.3344561806532218
1743,guarulhos,santo andre,35,11.390833333333333,4.547609471450618,23.088925235930432,0.20718300152577082
1744,guarulhos,santos,17,12.473125,6.329963107638889,59.70505492871585,0.10706318745729054
1745,guarulhos,sao bernardo do campo,19,14.14764705882353,5.878966503267973,27.72764468969548,0.2104263231998554
1746,guarulhos,sao caetano do sul,9,14.791250000000003,4.230824652777778,16.15576787268749,0.2802010020078574
1747,guarulhos,sao carlos,1,12.7,6.435428240740741,212.53932196114835,0.030278765272042794
1748,guarulhos,sao joao da boa vista,1,13.14,9.915034722222222,163.843757564601,0.060515181472891214
1749,guarulhos,sao joaquim da barra,3,17.456666666666667,11.057750771604939,348.4007752217239,0.03172738781493358
1750,guarulhos,sao jose do rio pardo,7,15.290000000000001,11.390143518518519,210.34555459977724,0.05369337152247128
1751,guarulhos,sao jose do rio preto,9,17.81555555555555,10.502860082304526,418.2057887467223,0.025156137439779465
1752,guarulhos,sao jose dos campos,17,18.09764705882353,6.356902233115467,68.7625794455168,0.09142315704624754
1753,guarulhos,sao manuel,1,16.55,6.200138888888889,220.2912067120629,0.02814519463317905
1754,guarulhos,sao paulo,417,14.008081761006288,6.05078001252038,19.017244178467582,0.37504099692878695
1755,guarulhos,sao roque,3,13.99,5.609398148148148,62.97401106252329,0.08895572079612575
1756,guarulhos,sao sebastiao,1,17.53,15.004652777777778,87.73763369610943,0.17101729492441434
1757,guarulhos,sao vicente,5,11.504000000000001,6.090898148148147,58.41923082588787,0.10685340939499274
1758,guarulhos,serra negra,8,23.0125,5.812575231481482,94.27841926401025,0.06171694683654137
1759,guarulhos,severinia,1,13.26,20.612488425925925,374.73831894833137,0.05500501919252074
1760,guarulhos,sorocaba,15,12.142142857142856,7.266004464285715,97.9127635765615,0.07522111179999981
1761,guarulhos,sumare,11,17.127,13.105574074074076,100.79794471179774,0.13169404264968448
1762,guarulhos,suzano,4,15.6875,4.852054398148148,24.836287501772333,0.20071364736844954
1763,guarulhos,taboao da serra,7,8.8,3.460204475308642,37.98836614075626,0.09307823067815925
1764,guarulhos,taquaritinga,3,29.630000000000003,13.202887731481482,307.2406204856817,0.04297246799791818
1765,guarulhos,tatui,1,42.3,11.774085648148148,131.52915434004586,0.08951692654929026
1766,guarulhos,taubate,8,19.47714285714286,6.617200727513228,108.95106462638444,0.06110627622780677
1767,guarulhos,tremembe,1,22.0,10.605659722222223,113.14763873450764,0.09373293018608722
1768,guarulhos,tupa,2,13.39,8.243298611111111,444.8130178942091,0.018535472993496435
1769,guarulhos,ubatuba,1,17.37,8.671412037037037,145.15197988280917,0.05974022568647044
1770,guarulhos,uchoa,1,14.08,5.539398148148148,394.533444939268,0.014040376599760379
1771,guarulhos,urupes,1,14.44,6.760486111111111,375.7718905259891,0.017990930885351954
1772,guarulhos,valinhos,3,14.253333333333336,5.9972723765432105,71.86121301471064,0.08320711385689761
1773,guarulhos,valparaiso,1,12.86,6.5133680555555555,515.5990329320059,0.012632622715594774
1774,guarulhos,vargem grande paulista,2,12.16,6.8769328703703705,53.8750935441486,0.12790894819931387
1775,guarulhos,venda branca,1,17.53,10.395219907407407,179.94686201836868,0.05776827553873254
1776,guarulhos,votorantim,2,10.655000000000001,2.2022569444444446,92.70821356798388,0.023782505283689838
1777,guarulhos,votuporanga,5,15.020000000000001,5.599137731481481,490.38900745668906,0.01141981369140482
1778,guarulhos,zacarias,1,17.64,9.779479166666667,452.46748107379085,0.021613661922085792
1779,hortolandia,americana,1,7.64,3.523645833333333,21.521361176647044,0.16372783321702078
1780,hortolandia,araras,13,7.983333333333333,7.550385802469137,61.7246624132592,0.12295951114176235
1781,hortolandia,avare,2,13.21,6.090989583333334,179.20134412769585,0.03398964228188488
1782,hortolandia,barueri,5,9.29,5.3007638888888895,76.56731187947008,0.06920162003472492
1783,hortolandia,bauru,3,13.43,7.885034722222223,200.63283748485713,0.0393008184555898
1784,hortolandia,birigui,1,13.21,5.984108796296296,369.3120845628937,0.01620339286589796
1785,hortolandia,botucatu,1,13.43,11.040613425925926,128.0734204161942,0.08620534526248898
1786,hortolandia,cacapava,3,13.43,7.119224537037037,155.22858382236208,0.04586284537121087
1787,hortolandia,caieiras,1,7.64,17.532789351851854,69.09613380231447,0.2537448680126379
1788,hortolandia,cajamar,1,8.03,6.993946759259259,64.02280299955889,0.10924149571063682
1789,hortolandia,campinas,9,7.88375,5.502314814814815,14.520212827135992,0.37573798432062777
1790,hortolandia,catanduva,1,13.11,4.065011574074074,266.6330252962753,0.015245716728290294
1791,hortolandia,diadema,1,8.03,7.995555555555556,105.8592494653557,0.0755300608679664
1792,hortolandia,franca,1,13.43,6.825219907407408,263.67718880572914,0.025884756805550066
1793,hortolandia,guaratingueta,3,13.11,7.061030092592593,203.97213436008997,0.03461762124882772
1794,hortolandia,guariba,1,13.43,8.005127314814814,200.19862629670064,0.039985925292768815
1795,hortolandia,guarulhos,8,9.2475,4.030010127314815,94.11953699240135,0.0421625092791169
1796,hortolandia,itapetininga,3,13.43,6.005671296296296,112.94672909867593,0.053172600430504195
